type_i,type_j,sci,covariance,diagonal
4,52,5607.44482421875,0.0002559850564722274,False
4,53,6234.7275390625,0.0020465276359804443,False
4,54,11287.8984375,0.0008484945072583293,False
4,55,6675.20654296875,0.0029737830084625543,False
4,56,1953.8404541015625,0.0015388089555703405,False
4,57,3330.724365234375,0.0014659692663289842,False
4,58,2220.72412109375,0.0010651013046987694,False
4,59,14970.18359375,0.0013147248320352013,False
4,60,2560.624267578125,0.001430545196100531,False
4,61,9393.2158203125,0.0003758383106553971,False
4,62,0.0,0.0003139590258752056,False
4,63,13754.615234375,0.0002044856444553767,False
4,64,3693.4033203125,0.0014738274210149003,False
4,65,2395.641357421875,0.0014504299449952871,False
4,66,5877.73876953125,0.0020405402664899768,False
4,67,11954.3896484375,0.0009863186056520822,False
4,68,3188.668212890625,0.002968002879703126,False
4,69,10130.3310546875,0.0018929992249889346,False
4,70,3167.478515625,0.001847451583884679,False
4,71,9754.81640625,0.0022256934281145516,False
4,72,3884.4541015625,0.002926263989740028,False
4,73,0.0,0.0005201978643329856,False
4,74,3805.168212890625,0.0004970371266118385,False
4,75,11464.693359375,0.0014858861233169873,False
4,76,13402.2998046875,0.0022620687653361095,False
4,77,130396.890625,0.0029315073000411823,False
4,78,4536.22412109375,0.0009874458540859979,False
4,79,16879.69921875,0.0016136456759337269,False
4,80,1603.351806640625,0.0020476897349574765,False
4,81,4614.65478515625,0.0014487547851062155,False
4,82,4186.92138671875,0.0017493579615770632,False
4,83,10423.083984375,0.00199632245661448,False
4,84,9095.408203125,0.0014395873048773415,False
4,85,5885.79736328125,0.001559754709971444,False
4,86,4357.99072265625,0.0016928063380996473,False
4,87,5204.76025390625,0.0011208183110489474,False
4,88,7800.67529296875,0.0016465522537897578,False
4,89,5062.34326171875,0.0019374802773496577,False
4,90,3645.13427734375,0.000945500777825651,False
4,91,7058.05712890625,0.0007879326234669882,False
4,92,7173.55322265625,0.0016618876040469376,False
4,93,0.0,0.00031992615776157025,False
4,94,6630.9912109375,0.0010046929771057177,False
4,95,7151.173828125,0.0004777501790532154,False
4,96,7463.51171875,0.0017817331975377101,False
4,97,3836.597900390625,0.0028040286094031044,False
4,98,2549.672119140625,0.0015561570196486864,False
4,99,2500.81298828125,0.0026484850783446623,False
5,5,1779914.25,0.004900000000000001,True
5,6,62230.08984375,0.001738636066847584,False
5,7,2623.10107421875,-5.377712505005942e-05,False
5,8,2151.41796875,0.000752156377778918,False
5,9,7024.47119140625,0.0005620873721252952,False
5,10,12221.623046875,0.000789484479796746,False
5,11,15643.1103515625,0.00037862049236947156,False
5,12,8620.716796875,0.0027058295117046685,False
5,13,6435.482421875,0.0005943299000658104,False
5,14,18878.701171875,0.001375402344184817,False
5,15,3450.336181640625,0.0013343982274382938,False
5,16,2067.280029296875,0.0014580980967286458,False
5,17,1813.4969482421875,0.00043418209976880755,False
5,18,3307.203125,0.0005229460844232938,False
5,19,3197.714111328125,0.0025695341269687598,False
5,20,2927.616943359375,0.0009414967508288384,False
5,21,3568.328857421875,0.001630392752020256,False
5,22,3090.654052734375,0.0014758584975357381,False
5,23,4145.03125,0.0010203263249836873,False
5,24,17788.724609375,0.0025963655311931322,False
5,25,3079.41796875,0.000570010480792064,False
